1,3,2007161,Maths,GCSE,B
1,3,2007139,Maths,GCSE,B
1,3,2007170,Maths,GCSE,B
1,3,2007172,Maths,GCSE,B
1,3,2007015,Maths,GCSE,B
1,3,2007083,Maths,GCSE,B
1,3,2007040,Maths,GCSE,B
1,3,2007061,Maths,GCSE,B
1,3,2007058,Maths,GCSE,B
1,3,2007090,Maths,GCSE,B
1,3,2007168,Maths,GCSE,B
1,3,2007143,Maths,GCSE,B
1,3,2007140,Maths,GCSE,B
1,3,2008267,Maths,GCSE,B
1,3,2007197,Maths,GCSE,B
1,3,2007148,Maths,GCSE,B
1,3,2007133,Maths,GCSE,B
1,3,2007142,Maths,GCSE,B
1,3,2007118,Maths,GCSE,B
1,3,2007164,Maths,GCSE,B
1,3,2007160,Maths,GCSE,B
1,3,2007039,Music,GCSE,B
1,3,2007068,Music,GCSE,B
1,3,2007279,Music,GCSE,B
1,3,2007173,Physics,GCSE,B
1,3,2007044,Physics,GCSE,B
1,3,2007125,Physics,GCSE,B
1,3,2007033,Physics,GCSE,B
1,3,2007192,Physics,GCSE,B
1,3,2007080,Physics,GCSE,B
1,3,2007174,Physics,GCSE,B
1,3,2007051,Physics,GCSE,B
1,3,2007099,Physics,GCSE,B
1,3,2007132,Physics,GCSE,B
1,3,2007062,Physics,GCSE,B
1,3,2007139,Physics,GCSE,B
1,3,2007015,Physics,GCSE,B
1,3,2007061,Physics,GCSE,B
1,3,2007058,Physics,GCSE,B
1,3,2007158,Physics,GCSE,B
1,3,2007045,Physics,GCSE,B
1,3,2007188,Physics,GCSE,B
1,3,2007142,Physics,GCSE,B
1,3,2007160,Physics,GCSE,B
1,3,2007190,Product Design,GCSE,B
1,3,2007194,Product Design,GCSE,B
1,3,2007047,Product Design,GCSE,B
1,3,2007196,Product Design,GCSE,B
1,3,2007068,Product Design,GCSE,B
1,3,2007132,Product Design,GCSE,B
1,3,2007161,Product Design,GCSE,B
1,3,2007046,Product Design,GCSE,B
1,3,2008267,Product Design,GCSE,B
1,3,2007279,Product Design,GCSE,B
1,3,2007093,Religious Studies,GCSE,B
1,3,2007124,Religious Studies,GCSE,B
1,3,2007185,Religious Studies,GCSE,B
1,3,2007136,Religious Studies,GCSE,B
1,3,2007190,Religious Studies,GCSE,B
1,3,2007171,Religious Studies,GCSE,B
1,3,2007194,Religious Studies,GCSE,B
1,3,2007033,Religious Studies,GCSE,B
1,3,2007055,Religious Studies,GCSE,B
1,3,2007192,Religious Studies,GCSE,B
1,3,2007196,Religious Studies,GCSE,B
1,3,2007065,Religious Studies,GCSE,B
1,3,2007147,Religious Studies,GCSE,B
1,3,2007205,Religious Studies,GCSE,B
1,3,2007152,Religious Studies,GCSE,B
1,3,2007051,Religious Studies,GCSE,B
1,3,2007023,Religious Studies,GCSE,B
1,3,2007062,Religious Studies,GCSE,B
1,3,2007030,Religious Studies,GCSE,B
1,3,2007139,Religious Studies,GCSE,B
1,3,2007145,Religious Studies,GCSE,B
1,3,2007082,Religious Studies,GCSE,B
1,3,2007014,Religious Studies,GCSE,B
1,3,2007037,Religious Studies,GCSE,B
1,3,2007041,Religious Studies,GCSE,B
1,3,2007191,Religious Studies,GCSE,B
1,3,2007143,Religious Studies,GCSE,B
1,3,2007140,Religious Studies,GCSE,B
1,3,2007197,Religious Studies,GCSE,B
1,3,2007134,Religious Studies,GCSE,B
1,3,2007148,Religious Studies,GCSE,B
1,3,2007045,Religious Studies,GCSE,B
1,3,2007155,Religious Studies,GCSE,B
1,3,2007188,Religious Studies,GCSE,B
1,3,2007209,Religious Studies,GCSE,B
1,3,2007264,Religious Studies,GCSE,B
1,3,2007064,Religious Studies,GCSE,B
1,3,2007160,Religious Studies,GCSE,B
1,3,2007065,Science,GCSE,B
1,3,2007164,Science,GCSE,B
1,3,2007224,Sports Studies,GCSE,B
1,3,2007039,Sports Studies,GCSE,B
1,3,2007183,Sports Studies,GCSE,B
1,3,2007080,Sports Studies,GCSE,B
1,3,2007051,Sports Studies,GCSE,B
1,3,2007099,Sports Studies,GCSE,B
1,3,2007062,Sports Studies,GCSE,B
1,3,2007063,Sports Studies,GCSE,B
1,3,2007103,Sports Studies,GCSE,B
1,3,2007197,Sports Studies,GCSE,B
1,3,2007209,Sports Studies,GCSE,B
1,3,2007136,Textiles,GCSE,B
1,3,2007004,Textiles,GCSE,B
1,3,2007180,Textiles,GCSE,B
1,3,2007065,Textiles,GCSE,B
1,3,2007075,Textiles,GCSE,B
1,3,2007100,Textiles,GCSE,B
1,3,2007135,Textiles,GCSE,B
1,3,2007061,Textiles,GCSE,B
1,3,2007191,Textiles,GCSE,B
1,3,2007142,Textiles,GCSE,B
1,3,2007093,Applied Science,GCSE,C
1,3,2007185,Applied Science,GCSE,C
1,3,2007060,Applied Science,GCSE,C
1,3,2007224,Applied Science,GCSE,C
1,3,2007159,Applied Science,GCSE,C
1,3,2007163,Applied Science,GCSE,C
1,3,2007114,Applied Science,GCSE,C
1,3,2007171,Applied Science,GCSE,C
1,3,2007194,Applied Science,GCSE,C
